text,sentiment
Nanti dipikir lagi sama yg susun kebijakan #PPKM Bu😇 https://t.co/jOCf45i3N2,1
"Disiplinkan Warga, Polres Kepulauan Seribu Terus Adakan Ops Yustisi Gabungan. Rabu (22/09/2021).

#PPKM
#PPKMLevel3
#ayopakaimasker
#kampungtangguhjaya
#polreskepulauanseribu
#protokolkesehatan https://t.co/z2Wg6Z1DVJ",1
"Tightened social restrictions being slightly relaxed. #PPKM
https://t.co/7y4MB8LueX",1
"Posture remains a critical issue for fending off aches and pains. Even with the best ergonomics, we still need to take breaks, stand up and move around during the day. If you’re in the same position for too long, your body is not going to respond well.
#WFH #PPKM #HNP #BackPain https://t.co/xB6YEKv1Fz",1
"PPKM DI PERPANJANG DARI 40 TEMAN KERJA SEKARNG YG TERSISA 15 DAN HARI INI HARUS DI KURANGI LAGI 8 SISA 7 ...  
SABAR SABAR SABAR
#PPKM #PPKMEfektifTekanLajuKovid #IkatanCintaEp387 #SudahDivaksinDong",1
"PPKM Level1, Polres Kepulauan Seribu dan Polsek Jajaran Terus melakukan Pengawasan ProKes dan Ops Yustisi Gabungan. Jumat (11/11).

#ayopakaimasker
#ppkm
#ppkmlevel1
#polreskepulauanseribu
#pulauseribu
#protokolkesehatan
#kampungtangguhjaya
#nyokkitevaksin https://t.co/gTLb7bS4ZL",1
"Gubernur Anies Baswedan menerbitkan Keputusan Gubernur (Kepgub) Nomor 59 Tahun 2022 tentang PPKM level dua, berikut isi aturan tersebut. Simak yuk! 🧐#PPKM 

https://t.co/LdLu5T5ghK",1
"Mantap, Pemerintah segera mencairkan bantuan uang tunai untuk untuk PKL, warung, dan warteg seiring dengan perpanjangan masa PPKM.
Yuk simak berita selengkapnya di sini https://t.co/QZ9dHX2XXB

#ppkm #bantuanuangtunai #menkoperekonomian #airlanggahartarto #nasional https://t.co/VX2td9eiZa",1
"https://t.co/klam9qPPIL

Tol Dalam Kota Masih Padat Saat PPKM Darurat, Ini Kata Jasa Marga

#PPKM
#TOL
#PADAT",1
Komentar Satgas Penanganan Covid-19 Tentang Buka Puasa Bersama https://t.co/5Gm7BqtaPT #PPKM #Prokes #SatgasCovid #Bukber #Ramdhan #Puasa,1
"Hai ayah bunda...
#PPKM  bikin anak di rumah merengek meminta diajari menggambar? 😅

Tenang, kini ada cara CETEK Menggambar BEBEK. 
Pokoknya aseeek dan ga bikin capek. Hehe 😁

 Tonton aja video ini ya bunda! 😍

 https://t.co/QzXJKngFym via @YouTube",1
#BersamaUntukWarga #PrayforIndonesia #PPKM #BersatuLawanCovid19 #Vaksin #tangkalcovid #aliansipejuangCovid91 #Sukseskanvaksin #indonesialawancovid19 #jokowikeren #lawancovid19 #COVID19 #Indonesia #indonesiaviral https://t.co/VDlqWllm0Q,0
#airbnbbali #balivibes #digital  #nomad #baligasm #baliholiday #balilife #ppkm #pricing #indonesia #lockdown  #pandemic https://t.co/4X5f1W9S8f,1
"#berita #beritaterkini #BeritaJakarta #BeritaJogja #NEWS #NEWSUPDATE #NewsToday #viralterbaru #viral #viralkan #Bansos #BST #bantuan #BLT #COVID19 #Covid_19 #PPKM #PPKMDarurat #PPKMDaruratPulihkanNKRI #PPKMDaruratLawanCovid #PPKMDaruratBerdampakBaik 
https://t.co/A5VLPyOlTV",1
#perpanjang #PPKM #diperpanjang https://t.co/2igRZOUiei,1
"https://t.co/jbGtXy1tta

https://t.co/jbGtXy1tta

https://t.co/jbGtXy1tta

Bank BRI
DIDU
LEVEL-4
Rocky Gerung
Iphone 12
Oliv
Via Valen
Asean Games
#PPKMLevel4 
#PPKM",1
"Monggo yang nyari cupang ,ready banyak mumpung #PPKM dinggo sawangan dirumah ,,bangane ketap.ketip hehhee,, 
#cupang# https://t.co/uEacCAgORf",2
"Pembatalan pemberlakuan pembatasan kegiatan masyarakat (PPKM) level 3 selama periode Natal dan Tahun Baru (Nataru) diprediksi meningkatkan mobilitas masyarakat.  

#PPKM #nataru #Mobilitas #Lampungpostid 
https://t.co/Zd8gO8yN8h",1
"""baguslah kalo abang bisa kerja dirumah,digaji,makan,tidur. Kalo buat kami2 ini ya sama aja disuruh pilih mau mati karna covid atau mati kelaparan"" -oboy- #pandemi #COVID19 #ppkm #ppkmdarurat",2
"PUSAT SEWA MOBIL (DRIVER+BBM) 💯% TERMURAH SE-JAKARTA✌😁
#sewamobiljakarta #liburankeluarga  
#rentalmobiljakarta #wisatajakarta #wisatabandung #sewahiacejakarta #sewahiacejakartapusat #sewaalphardjakarta #keluarga #Jakarta #balitravel #bandungtravel
#travel #sewamobil #PPKM https://t.co/1qKelqFetD",1
"Topik Diskusi Pagi ini: Ketika PPKM Tak Efektif, Maka Langkah Apa yang Mesti Ditempuh? Berikut pandangan Sekjen IAKMI (Ikatan Ahli Kesehatan Masyarakat Indonesia), Dedi Supratman, SKM, https://t.co/96DtNI41RF #Now #LIVE #topik #PPKM #COVID19",1
"""PPKM""
( Paling Paling Ketemu Mantan )
.
#PPKMDarurat 
#PPKM #KatakataBijak 
#rebahan",2
"PPKM Level3, Polres Kepulauan Seribu dan Polsek Jajaran Perketat Protokol Kesehatan di Dermaga Keberangkatan dan Kedatangan. Minggu (5/09/2021).

#PPKM
#PPKMLevel3
#ayopakaimasker
#kampungtangguhjaya
#polreskepulauanseribu
#protokolkesehatan https://t.co/Ix96LxSC31",1
"Beras yang rindang 

#ppkm https://t.co/SzpYvXEnqe",1
"Itu PPKM atau lagu Afgan? Kok sadis
#memes #meme #memeindonesia #PPKM https://t.co/I9yfdsneUU",2
"Terus kejar percepatan herd immunity, Polres Malang kembali gelar Vaksinasi Merdeka kepada 960 masyarakat umum.
.
@polrestamakota #vaksinasi #covid 
#PPKM #masyarakatumum #COVID19 
https://t.co/ZA2Q5D8H9K",1
"Mungkin saja musim pancaroba menjadi penyebab banyaknya kasus covid 19 naik lagi,
Disaat imun melemah karena cuaca, virus yg kita bawa entah darimana juga langsung menyerang ke seluruh badan

Stay safe, healthy and happy
#COVID19 #PPKM",2
"https://t.co/3RarMHTQQ5
#PPKM versiku pakai smartfren Gokil MAX karena anti lelet dan bisa dipakai 24jam di semua aplikasi @smartfrenworld #KuyBisa #IniBaruGokil 
#Rejekiwow",1
"Ketahui informasi pembagian #PPKM di wilayah Jabar berdasarkan level 4, 3, dan 2 di #PikoData https://t.co/9UKpeXwSFm",1
"Saat ini DKI Jakarta memasuki Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Level 3, terhitung 15-21 Februari 2022. 

Teman-teman, tetap disiplin protokol kesehatan 6M di mana pun, kapan pun.

#ppkm #ppkmlevel3 #JagaJakarta
#vaksindulu
#Pandemibelumusai
#jakartabangkit https://t.co/MVTY60EfY6",1
"Tetap jaga prokes yaa

Pake masker 
Pake daster
Pasang muka jutek
Hahaha

#IkatanCintaEp390 
#PPKM 
#SunnyDeol 
#MUNLEE https://t.co/uAYugT18Jl",2
Cuman bikin macet doang 😂 #infoBDG #PPKM #lalinbdg @PRFMnews https://t.co/zal90ZSkjT,2
"Sebelumnya, pemerintah hanya mengizinkan bioskop untuk kembali beroperasi, namun pengunjung tidak boleh makan dan minum.
#bioskop #ppkm 
https://t.co/qtGuucLUVQ",1
"https://t.co/Obl1cUEax5

Soal Penanganan Covid-19, Luhut, Erick Thohir dan Ridwan Kamil Sampaikan Permintaan Maaf

#ppkm
#PenangananCovid
#permintaanmaaf",1
"Masjid Jogokaryan Jogja gelar Pasar Rakyat untuk bangkitkan ekonomi UMKM yg terdampak pandemi covid 19. #jogjaistimewa #ppkm #umkm
https://t.co/Ryz0AcKEj7",1
"Di masa perpanjangan PPKM DKI Jakarta, Ancol tetap muka dengan sejumlah protokol kesehatan yang ketat. Salah satunya di arena bermain Dunia Fantasi (Dufan). PAA

#PPKM #Jakarta #Ancol #Wisata #ProtokolKesehatan #COVID19 #LintasiNewsPagi #MNCTVNews https://t.co/qVTw9Vz5U0",1
"Imbas kasus omicron melonjak, Pasar Tanah Abang kini sepi pembeli. Lantaran omzet mengalami penurunan, pedangang kini berdangang online. HEL

#MNCTVNews #PPKM #PPKMLevel3 #Pasar #TanahAbang #JakartaPusat #Jakpus #PasarTanahAbang #COVID19 #Omicron https://t.co/OoP2SdgHx4",1
"Di nilai Efektif... Lanjutkan

 #Vaksin
#PPKM
#Covid19
#Pandemi
#Indonesia https://t.co/O9L0UD6V3O",1
"Dirumah aja hari ke XXXXX check ✅
#ppkm https://t.co/FnVtboO7Qf",1
hasil dari penjualanan kue Serabi &amp; Putu Mayang kami mendapatkan 130 kotak makanan untuk teman-teman di jalanan yang belum makan siang.. kiranya Tuhan memberkati teman-teman yang sudah berpartisipasi dalam membeli kue2nya.. #JumaatBerkahOnTheRoad  #dermalounge #ppkm 💙🇮🇩💚 https://t.co/kMxMnC1p7Y,0
"Semoga Om Icron ga mampir dimari...

#badung 
#bali 
#indonesia 
#pantaikuta 
#ppkm
https://t.co/lyThOWGnZt",1
"Hallo sobat Gemercik, yuk baca opini yang berjudul ""PPKM Diperketat, Rakyat Makin Melarat"" ditulis oleh Lita Nuraeni.

Baca selengkapnya di:
https://t.co/yxT3wwnwZL

#opini #ppkm #ppkmdarurat #masyarakat #indonesia #jawabali #covid19 #pemerintah #umkm #perekonomian https://t.co/NoatVfA8Iv",1
"Agustusan kali ini lombanya bertahan hidup
#PpkmDiperpanjang
#PPKM
#17an",1
"Hanya di era bapak, valentino rossi pensiun, dan Lionel messi meninggalkan Barcelona
#PpkmDiperpanjang #PPKM",1
"Video berdurasi 28 detik pengunjung pusat perbelanjaan di kawasan Jatiuwung, Kota Tangerang memborong sejumlah susu kaleng merek Bear Brand viral di media sosial.

#ppkm #ppkmdarurat #susuberuang #BEARBRAND https://t.co/aSqU3RYrEV",1
"Makin dilonggarkan, ini ketentuan baru PPKM Jawa Bali https://t.co/xZXbT3ZaDT #PPKM",1
"PPKM Diperpanjang, Masyarakat Diminta Laksanakan Protokol Kesehatan dengan Ketat 

#merahputihcom #ppkm #prokes https://t.co/EDOdLWItNr",1
Syarat perjalanan selama #PPKM berlevel. Hmm ... Baiklah. https://t.co/W37JJzx3ED,1
"Inilah syarat penerima bantuan kuota internet.

#Kemendikbud #kuotakemendikbud #ppkm #BantuanKuotaInternet #inilahcom #journalist #jurnalist #jurnalistik #jurnalis #jurnalism #solusi #suaramillennial #titiktengah #titikcerah https://t.co/qjJRIJCMqI",1
"Tanggapi Kritik BEM UI: #The King of Pura-Pura Tidak Paham?
#TheKingOfNgibul

#ppkm
https://t.co/S3u5tDXCPi",1
"Pemerintah Kabupaten Sragen mendukung perpanjangan penerapan pembatasan kegiatan masyarakat. Pasalnya, Pemkab Sragen menganggap PPKM efektif menekan laju penambahan kasus baru Covid-19. #PPKM #PSBB #SRAGEN #JATENG #COVID 

Baca https://t.co/ce0RzPIUFr https://t.co/NlB99d863f",1
"#PPKM di perpanjang lagi nih sampai 6 September! Hm, gimana tanggapan kamu, BFFs?

Jangan bete, mending kita #TEBAR: Tebak Gambar bareng MinNahari ini! Nih, ini dia soal hari ini! Kandungan skincare yang satu ini pasti sering BFFs temuin dimana-mana! Yuk mariyuk dijawab! https://t.co/hzL9kmMeY9",1
"yuk buat dalgona lagi
#psbb #ppkm",1
"Gak papalah pasangan mu gak romantis atau sedikit tak peduli dengan rasa dihatimu Dan inginmu yg penting dia bukan #fakboy yg obral romantisme disana sini... 
Tapi sesekali Maki aja pasanganmu ""blok goblok GW pengen disayang2, ngentottttt....!!! ""
cerita #PPKM",2
"hai, saya Bella Gemoy 🇮🇩😘 .Saya punya Rp 38.500, dan hanya perlu Rp 16.500 untuk membuka kunci Rp 55.000. tolong bantu aku ! Klik di bawah ini untuk menginstal/membuka Snack Video. 
https://t.co/tDYRQ0B88D #snack #snackvideo #PpkmDiperpanjang #PPKMlevelturun #PPKM https://t.co/qvsqiYhwTV",1
"Pemkot Bandar Lampung bersama TNI/Polri menambah jumlah titik penyekatan di akses masuk ke Kota Bandar Lampung selama penerapan PPKM Darurat hingga 20 Juli mendatang.
#PPKM #PPKMDarurat #PPKMDaruratBerantasCovid #ppkmlampung #lampostco
https://t.co/VLlMvpSbI5",1
Kala senja setiap harinya #PPKM level 16 https://t.co/tUcA6bIypd,1
"Baiknya solusi ?
Baiknya masalah ?
Susah cari solusi nambah masalah gmna ?
#ppkm # https://t.co/MqWHRDUd18",2
"Pemerintah terus menggenjot pelaksanaan Pemberlakuan Pembatasan Kegiatan Masyarakat berskala Mikro (PPKM Mikro) sampai lingkup masyarakat terkecil yaitu di tingkat desa/kelurahan, RT/RW, maupun keluarga. #ppkm #usaha #covid19 

https://t.co/lk1YnBdvSN",1
"Kenapa ngeluh makan dibatasi 20 menit? 
makan pas pelatihan bela negara aja kurang dari 5 menit harus habis 😂Sistem kunyah kunyah telan bantu pake air, awokawokwkwk
#PPKM #ppkmlevel4solusipas",2
"Bupati Karawang dan Tim Satgas Covid-19 Membubarkan Pesta Ulang Tahun Para Remaja di Tempat Karaoke

https://t.co/dEZwn416St

#pesta #ulangtahun #tempat #karaoke #bubar #bupati #karawang #satgas #ppkm #mikro #kerumunan #covid19 #pandemi #corona #virus #indonesia #nasional #prmn",1
"Level #Ppkm Turun, Okupansi #Hotel Kota #Batu Merangkak Naik
https://t.co/WFkP8bktfO, #Batu – Semakin melandainya angka persebaran ...
.
Baca selengkapnya : https://t.co/y9AefJUKnz
.
#BeritaBatu #HotelBatu #InfoBatu #KabarBatu #KotaBatu #MalangRaya #PPKMLevel3 #WisataBatu https://t.co/NsZpq5H2YT",1
"Pemerintah memutuskan kembali memperpanjang PPKM sebagai upaya mengendalikan pandemi covid-19, meskipun saat ini tren kasus positif terus mengalami penurunan.
#PPKM #AirlanggaHartarto #COVID19 #Covid_19 #lampostco 
https://t.co/XGw64BPMLi",1
#jagadiri #jagakeluarga #jaganegara #jagajarak #polrestabandung #tmcpolrestabandung #bandung #jawabarat #indonesia #polri #hamasarjasari #polrestabandungmantap #pameungpeukbanjaran #ppkm #jabar #infojabar #kabupatenbandung #seputarjabar #infobanjaran #pameungpeukbandung https://t.co/QnZaIiBAH8,1
"#PPKM versiku nih..
@smartfrenworld 

https://t.co/btnqPRqD9J",1
"Operasi Yustisi #ppkm tetap digelar
https://t.co/VseBFbkU7Z",1
"Halo Sahabat Prodia, yuk ikutan PPKM bareng Prodia dengan Peduli dan Prioritaskan Kesehatan Mu (PPKM) di acara Prodia Healthy Fun Festival 🥳 Untuk informasi lebih lanjut cek link dibawah ini ya!
https://t.co/eyzqKlFOg8

#PPKM #PPKMbarengProdia #Prodia #ProdiaHealthyFunFest https://t.co/TxSNGDh58M",1
"Nemu di story selenbgram, ini maksudnya gimana ya? #COVID19 #PPKM https://t.co/FBXE3QehAn",1
Singgah tapi tak sungguh #PPKM,2
#balivibes #digital  #nomad #baligasm #baliholiday #balilife #ppkm #pricing #indonesia #lockdown  #pandemic https://t.co/eTr2pI22bZ,1
"Alhamdulillah... Indit kapanasan, balik kahujanan.......!!! 
Nikmat mana lagi yang kamu dustakan

#ppkm
#dirumahaja
#tpi lapar",2
"Sakit kepala
Badan panas
Tenggorokan sakit 
Fiks omicron solusinya adalah tidur👍🙂
#PPKM
#Omikron https://t.co/5JkDcNF0Kc",1
"Pelonggaran PPKM Kabar Positif Bagi Sektor Transportasi dan Pariwisata

#PPKM #Ekonomi #NKRIMajuBerjaya https://t.co/iY1uebKB0A",1
"#ppkm 
https://t.co/3vwAlj1lT2",1
"Pemerintah kembali memperpanjang masa Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) di Daerah Istimewa Yoyakarta dan masih bertahan di PPKM Level 3. 

PPKM di Jawa-Bali berlangsung pada 15 sampai 21 Februari 2022.
 Menurut kamu gimana nih Sahabat JogFam?

#NewsUpdate #ppkm https://t.co/suytfN7oQ2",1
"[MASIH] PPKM!

Ingat Sahabat, pandemi belum berakhir. Bersama saling mendukung dan saling menjaga agar kondisi segera membaik, kehidupan kembali normal, dan bisa berkumpul dengan orang tersayang lagi.

Kalau arti PPKM versi Sahabat Jala apa nih?

Ini kalau versi mimin...

#ppkm",1
"https://t.co/WcyFYVwYvv

PPKM Jawa-Bali Diperpanjang, Pembelajaran Masih Dilakukan Secara Daring

#PPKM 
#Jawa
#Bali",1
"berjemur / dede bersama mamah dede dan mbah yit... 
#fypシ #imun #ppkm #dirumahsaja #SuperGoyangShopee https://t.co/AmeGbj37S9",1
"Gimana ya cara mengatasinya? Check this out:
1. Mengurangi beban nakes (overload)
2. Mendistribusikan pasien scr merata 
3. Memilah severity yg perlu dirawat

#MortalitasKomunal #TaatProkes #Isoman #PPKM #PPKMDarurat",1
"buzzerp ada di tim yang mana neeehhh???
Luhut vs Gibran
#COVID19 
#PPKM https://t.co/liuIFO1WBY",1
"Kutipan : The only practical course is to live with the virus in the same way that we have learned to live over millennia with countless other pathogens. Pilihan yang layak : Hidup berdampingan dengan COVID-19 pesan Presiden @jokowi &amp; relaksasi #PPKM  
https://t.co/tPmQiOwoya",1
"Nantinya, PPKM Level 4 akan diberlakukan untuk daerah yang kasusnya lebih parah dibanding daerah level 3. Beda level 3 sama 4 gimana? Liat di gambar yaa! Oiya, mimin juga udah rangkumin daerah mana aja yang termasuk level 3 dan 4. Coba cek, daerah kamu di level berapa?
#PPKM https://t.co/P7NjUgDGqS",2
"Sesuai dengan Inmendagri tersebut, Kabupaten Pacitan masih di level 3 PPKM, sehingga sejumlah kebijakan menyesuaikan level PPKM tersebut, salah satunya wisata masih ditutup. #PPKM #Pacitan

https://t.co/h69IZY0IFU",1
"Ganjar Desak Bupati Kendal Segera Keluarkan Regulasi PPKM
#InfoPemprov #GanjarPranowo #PPKM #BupatiKendal
@murianewscom https://t.co/kohFxFj3ha",1
#polrestabandung #tmcpolrestabandung #bandung #jawabarat #indonesia #polisi #polri #polrestabandungmantap #pameungpeukbanjaran #ppkm #jabar #infojabar #kabupatenbandung #seputarjabar #infobanjaran #pameungpeukbandung #topjabar #IndonesiaSehatEkonomiKuat https://t.co/UulIOWyPju,1
"Giat upaya Penanganan dan Pencegahan Penyebaran Pandemi Covid-19 di Wilayah Polsek Mulak Ulu, Minggu 12 September 2021, Dengan Jumlah Posko :  Posko kec. Mulak Ulu sebanyak 1 posko, posko desa sebanyak 16 posko dan 1 Posko kec. Mulak Sebingkai 1, 10 Posko desa.
.
#COVID19 #PPKM https://t.co/60ROrYTswt",1
"khan maen

#lockdown #Wales #PPKM # https://t.co/3i1a9mLA6y",1
#COVID19 #Covid_19 #PPKM #PPKMSolusiBaikLawanCovid #PPKMDaruratBerdampakBaik #PPKMDarurat #PPKMSengsarakanRakyat #PpkmDiperpanjang #ppkmdaruratlawancovid #ppkmdaruratakhiricovid #BeritaTerkini #berita #Viral #viralTiktok #viral2021 #viralindonesia #news https://t.co/5eSdy79WxP,1
Wakil Ketua DPRD #Jateng Harap Ada Kompensasi Bagi Masyarakat Selama #PPKM Darurat #KlikRMOL https://t.co/A6nEgMThLr,1
"Hi Sohib 🥰
.
Tahukah kamu saat ini pemerintah telah memberlakukan kebijakan Pemberlakuan Pembatasan Kegiatan Masyarakat ( PPKM ) Di Wilayah Dki Jakarta mulai 11 - 25 Januari 2021
.
#polres_jakbar #polresmetrojakartabarat #ppkm #pandemicovid19 #Covid19 #cegahCOVID19 #ayopakaimask https://t.co/CXZ9BLCPXQ",1
@pria_kekar @MasihgwIin @noturboyy__ @vlonedickiez @iwakterbang @inookkk Tetap patuhi 3M agar bisa mengurangi dampak pandemi sekarang ini. #PPKM #kretagama #airlanggahartarto,0
"Meski #PPKM harus tetap produktiv dong 
 Ini baru Zona Gokil max @smartfrenworld

https://t.co/WpOXitgXMy

#inibarugokil #kuybisa",0
"#News #Covid19 #PPKM #ProfRidwanAmiruddin #SatgasCovid19Sulsel Ahli Epidemologi Sulsel : Begini Cara Merespon PPKM Mikro Darurat: Rakyatdotnews, Makasssar – Ketua Perhimpunan Ahli Epidemiologi Indonesia (PAEI) Sulsel dan juga Ketua Tim Konsultan... https://t.co/EqXnhNuM5x https://t.co/1X8hnIXY2j",1
PPKM diperpanjang hingga 23 Agustus 2021 #PPKM #DiurumahAJa #gerakanberbagiuntukwarga https://t.co/tuJPahApvs,1
Pemerintah memutuskan untuk membatalkan PPKM Level 3 skala nasional pada musim perayaan Natal dan Tahun Baru. #ppkm https://t.co/wVwssB7Ms7,1
"PPKM Darurat Hari Pertama Belum Ada Perubahan Berarti, Ganjar Kembali Teriak-Teriak di Pasar.

Selengkapnya klik tautan berikut ini. 
#Semarang #PPKM #Darurat #Ganjar #Peringati #Pasar 

https://t.co/dbgK9jE63Y",1
"Buat kamu yang ada kepentingan mendesak dan harus menggunakan penerbangan domestik, ada aturan baru nih. Pelaku perjalanan dari/ke Jawa-Bali kini diwajibkan tes PCR, nggak bisa lagi menggunakan tes antigen. 

#pesawat #syaratpenerbangan #pcr #tespcr #antigen #ppkm #jawa #bali https://t.co/0CoWCffXpb",1
"Btw, dari semalam, @pln_123 lagi #ppkm ya? Kok padamnya sampai jam segini blm kelar jg ya #plnpadam , apa kalian merasakan jg #plnpadam ??",2
"w/ latest 166 lives lost, 7 days span (14-20 september) Indonesia covid deaths only 1,479 lives.

compared w/ deadliest week: 12,525

even compared w/ 7 days-span week ago (2,692), number 1,479 is very successfull 

@TWMCLtd 

#PPKM https://t.co/TSPSXTXzHW https://t.co/mtSJhw44XO",0
@MawarHi63620132 Pengen peluk kamu mbak #ppkm,1
Tinggal ngomong aja klo pengen sebulan. Ngapain diangsur angsur? Udh kayak kredit aja. #PPKM,2
"إندونيسيا 🇮🇩 :
مددت الحكومة رسمياً سن القيود على الأنشطة المجتمعية (PPKM) Jawa - Bali
 لمدة أسبوعين من 25 يناير إلى 8 فبراير 2021م🔥
#اندونيسيا #جاكرتا #جاوا #بالي #بونشاك #كورونا #كوفيد_19 #لقاح #سينوفاك
#السعودية #جدة #الرياض   #فايزر 
#Vaksin #jokowi #Indonesia #ppkm #Sinovac https://t.co/oHbXdLIWuL",1
"Tutup Sejak #PPKM, Karyawan Dolphin Center Berjibaku Cari Pakan Satwa #klikRMOL 
https://t.co/loUIF08t4L",1
"""PPKM Diperpanjang"" (puisi with music)
#Indonesia #indonesian #PPKM #PPKMDarurat #EfekNyataPPKMDarurat #DampakBaikPPKMDarurat https://t.co/amynr4iqPN",1
"Kegiatan Polsek Jambi Timur beserta Tenaga Kesehatan dan Babinsa melaksanakan 3 T yaitu Tracing, Testing dan Treatment guna memutus mata rantai penyebaran Covid 19. Menghimbauan kepada masyakat untuk selalu disiplin protokol kesehatan. 

#polrestajambi
#polsekjambitimur
#ppkm https://t.co/83OnazH4hw",1
"""... kalau dua minggu ke depan masih belum maksimal nanti berjilid-jilid lagi seperti sinetron, kan kasihan warga,"" kata Ridwan Kamil. #PPKM https://t.co/cSLlu8IqjH",2
@Dennysiregar7 Taat #PROKES #COVID19 #IndonesiaSehat #IndonesiaMaju #Vaksin #MASKER #sehat #PPKM hindari #KADRUN https://t.co/tlbdQX64Xb,1
"Mobilitas penumpang @PT_Transjakarta  dan @mrtjakarta  cenderung landai pada Senin pagi, atau hari kerja pertama saat penerapan Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Darurat.

#ppkm #ppkmdarurat #mrt #transjakarta #Jakarta https://t.co/WnSEPRATzF",1
"Sobat RDI, Restoran Boleh Makan di Tempat, 2 Orang per Meja

 #PPKM #Diperpanjang #Level3

Selengkapnya di https://t.co/woptsqP2h0 https://t.co/t1JlxsqHBg",1
"Pemerintah resmi memperluas kebijakan pemberlakukan pembatasan kegiatan masyarakat (PPKM) Darurat di 15 wilayah Indonesia, termasuk di Kota Bandar Lampung.
#PPKM #PPKMDarurat #PPKMmikro #lampungppkmdarurat #evadwiana #lampostco
https://t.co/C5zwRR8Ngr",1
